Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","670","Saint-Vincent-et-les Grenadines","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","670","Saint-Vincent-et-les Grenadines","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","670","Saint-Vincent-et-les Grenadines","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","670","Saint-Vincent-et-les Grenadines","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","882","Samoa","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","882","Samoa","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","882","Samoa","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","882","Samoa","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","882","Samoa","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","678","Sao Tomé-et-Principe","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","678","Sao Tomé-et-Principe","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","678","Sao Tomé-et-Principe","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","678","Sao Tomé-et-Principe","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","98","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","123","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","96","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","114","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","9","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","15","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","21","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","30","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","77","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","58","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","87","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","91","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","49","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","25","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","69","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","73","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","23","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","22","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","31","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","31","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","70","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","80","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","55","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","196","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","224","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","752","Suède","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","161","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","752","Suède","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","172","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","752","Suède","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","81","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","752","Suède","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","78","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","752","Suède","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","26","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","752","Suède","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","40","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","756","Suisse","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","97","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","756","Suisse","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","106","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","756","Suisse","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","45","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","756","Suisse","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","42","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","756","Suisse","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","756","Suisse","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","740","Suriname","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","11","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","740","Suriname","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","740","Suriname","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","22","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","740","Suriname","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","740","Suriname","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","740","Suriname","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","30","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","14","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","169","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","173","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","121","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","120","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","26","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1738","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1844","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","870","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","918","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","9","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","11","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","42","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","43","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","780","Trinité-et-Tobago","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","65","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","780","Trinité-et-Tobago","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","64","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","780","Trinité-et-Tobago","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","24","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","780","Trinité-et-Tobago","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","24","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","780","Trinité-et-Tobago","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","780","Trinité-et-Tobago","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","788","Tunisie","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","212","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","788","Tunisie","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","230","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","788","Tunisie","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","788","Tunisie","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","788","Tunisie","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","788","Tunisie","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","795","Turkménistan","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","22","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","795","Turkménistan","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","795","Turkménistan","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","31","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","795","Turkménistan","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","792","Turquie","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","2229","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","792","Turquie","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","2201","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","792","Turquie","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","792","Turquie","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","45","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","792","Turquie","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","489","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","792","Turquie","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","559","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","804","Ukraine","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1287","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","804","Ukraine","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1414","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","804","Ukraine","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","133","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","804","Ukraine","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","112","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","804","Ukraine","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","331","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","804","Ukraine","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","436","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","858","Uruguay","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","32","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","858","Uruguay","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","70","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","858","Uruguay","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","858","Uruguay","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","858","Uruguay","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","858","Uruguay","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","548","Vanuatu","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","548","Vanuatu","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","548","Vanuatu","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","548","Vanuatu","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","862","Venezuela (République bolivarienne du)","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","448","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","862","Venezuela (République bolivarienne du)","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","457","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","862","Venezuela (République bolivarienne du)","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","862","Venezuela (République bolivarienne du)","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","862","Venezuela (République bolivarienne du)","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","704","Viet Nam","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","930","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","704","Viet Nam","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1319","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","704","Viet Nam","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","162","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","704","Viet Nam","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","236","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","704","Viet Nam","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","22","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","704","Viet Nam","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","887","Yémen","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","183","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","887","Yémen","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","195","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","887","Yémen","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","97","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","887","Yémen","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","140","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","894","Zambie","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","50","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","894","Zambie","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","52","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","894","Zambie","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","11","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","894","Zambie","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","21","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","894","Zambie","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","894","Zambie","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","9","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","716","Zimbabwe","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","62","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","716","Zimbabwe","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","67","I","Valeur imputée"
